Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-25 10:10:00-04:00,809.8385009765625,812.4699096679688,809.2200927734375,810.8800048828125,810.8800048828125,93944
2022-07-25 10:11:00-04:00,811.1699829101562,812.5,810.9299926757812,812.214599609375,812.214599609375,50319
2022-07-25 10:12:00-04:00,812.280029296875,812.989990234375,811.090087890625,811.2899780273438,811.2899780273438,65417
2022-07-25 10:13:00-04:00,811.35400390625,814.0900268554688,810.7999877929688,812.8800048828125,812.8800048828125,94257
2022-07-25 10:14:00-04:00,812.614990234375,812.969970703125,811.1599731445312,811.4000244140625,811.4000244140625,79336
2022-07-25 10:15:00-04:00,811.25,811.760009765625,809.7899780273438,810.3776245117188,810.3776245117188,72983
2022-07-25 10:16:00-04:00,810.25,810.4299926757812,808.719970703125,810.1799926757812,810.1799926757812,78852
2022-07-25 10:17:00-04:00,809.8483276367188,811.22998046875,809.2999877929688,810.0631103515625,810.0631103515625,50671
2022-07-25 10:18:00-04:00,809.8099975585938,811.2100219726562,809.7000122070312,810.9199829101562,810.9199829101562,42179
2022-07-25 10:19:00-04:00,810.6455078125,810.6455078125,808.6199951171875,809.656005859375,809.656005859375,54713
2022-07-25 10:20:00-04:00,809.80712890625,812.2899780273438,809.5599975585938,811.7750244140625,811.7750244140625,71460
2022-07-25 10:21:00-04:00,811.739990234375,812.9400024414062,811.0,812.7999877929688,812.7999877929688,46329
2022-07-25 10:22:00-04:00,812.8499755859375,812.8499755859375,810.110107421875,810.4400024414062,810.4400024414062,57814
2022-07-25 10:23:00-04:00,810.5499877929688,811.9199829101562,810.5,810.9495849609375,810.9495849609375,37314
2022-07-25 10:24:00-04:00,811.0399780273438,812.0,810.6600952148438,811.0999755859375,811.0999755859375,35231
2022-07-25 10:25:00-04:00,811.4299926757812,811.489990234375,809.4301147460938,811.1160278320312,811.1160278320312,54726
2022-07-25 10:26:00-04:00,810.969970703125,812.3800048828125,808.7999877929688,809.0599975585938,809.0599975585938,112216
2022-07-25 10:27:00-04:00,809.0,809.7418212890625,808.5,809.1400146484375,809.1400146484375,88949
2022-07-25 10:28:00-04:00,809.211669921875,811.0,809.0401000976562,810.8010864257812,810.8010864257812,174673
2022-07-25 10:29:00-04:00,810.7100219726562,812.1199951171875,810.7100219726562,811.60498046875,811.60498046875,86326
2022-07-25 10:30:00-04:00,811.4901733398438,812.469970703125,810.6799926757812,811.7000122070312,811.7000122070312,52331
2022-07-25 10:31:00-04:00,811.6400146484375,814.8499145507812,811.123779296875,814.4299926757812,814.4299926757812,103841
2022-07-25 10:32:00-04:00,814.4299926757812,816.0999755859375,814.2200927734375,814.56201171875,814.56201171875,132102
2022-07-25 10:33:00-04:00,814.5,814.9099731445312,812.8200073242188,814.0,814.0,87342
2022-07-25 10:34:00-04:00,813.9299926757812,816.5599975585938,813.9299926757812,815.2916870117188,815.2916870117188,108861
2022-07-25 10:35:00-04:00,815.1599731445312,816.3300170898438,814.48681640625,814.594970703125,814.594970703125,73933
2022-07-25 10:36:00-04:00,814.594970703125,814.8499755859375,813.1400756835938,813.25,813.25,59147
2022-07-25 10:37:00-04:00,813.469970703125,814.885009765625,812.5256958007812,814.72998046875,814.72998046875,65032
2022-07-25 10:38:00-04:00,814.6300048828125,815.5499877929688,814.4000854492188,814.7000732421875,814.7000732421875,65053
2022-07-25 10:39:00-04:00,815.169921875,815.3800048828125,813.5900268554688,814.9470825195312,814.9470825195312,40263
2022-07-25 10:40:00-04:00,814.5701293945312,814.969970703125,813.7694702148438,814.7899780273438,814.7899780273438,19817
2022-07-25 10:41:00-04:00,814.2279052734375,815.0750122070312,814.0,814.5,814.5,38667
2022-07-25 10:42:00-04:00,814.6500244140625,816.0499877929688,813.2401123046875,815.9998779296875,815.9998779296875,59950
2022-07-25 10:43:00-04:00,815.9998779296875,818.4600219726562,815.2073974609375,817.3353271484375,817.3353271484375,145553
2022-07-25 10:44:00-04:00,817.4014282226562,818.719970703125,817.0374145507812,818.4099731445312,818.4099731445312,98276
2022-07-25 10:45:00-04:00,818.3499755859375,818.52001953125,817.4500122070312,817.611328125,817.611328125,79737
2022-07-25 10:46:00-04:00,817.7999267578125,819.1900024414062,817.469970703125,819.0850219726562,819.0850219726562,108855
2022-07-25 10:47:00-04:00,819.0803833007812,819.4099731445312,817.1300048828125,817.2725830078125,817.2725830078125,86610
2022-07-25 10:48:00-04:00,817.378173828125,818.9000244140625,816.5578002929688,817.239990234375,817.239990234375,66274
2022-07-25 10:49:00-04:00,817.2896118164062,817.9500122070312,816.8499755859375,817.4749755859375,817.4749755859375,43214
2022-07-25 10:50:00-04:00,817.2000122070312,818.0,815.626220703125,815.9099731445312,815.9099731445312,78573
2022-07-25 10:51:00-04:00,816.0499877929688,817.0,815.8300170898438,816.4199829101562,816.4199829101562,43960
2022-07-25 10:52:00-04:00,816.4199829101562,817.75,816.2200927734375,817.2960205078125,817.2960205078125,31783
2022-07-25 10:53:00-04:00,817.155029296875,818.6583251953125,816.8800048828125,817.2999877929688,817.2999877929688,51497
2022-07-25 10:54:00-04:00,817.2821044921875,817.9899291992188,816.1099853515625,816.1699829101562,816.1699829101562,47495
2022-07-25 10:55:00-04:00,816.3599853515625,817.4699096679688,815.8900146484375,817.1859741210938,817.1859741210938,41490
2022-07-25 10:56:00-04:00,817.1636962890625,818.7999877929688,816.8499755859375,817.1849975585938,817.1849975585938,82446
2022-07-25 10:57:00-04:00,817.3624267578125,817.639892578125,816.5,816.52001953125,816.52001953125,30977
2022-07-25 10:58:00-04:00,816.5700073242188,817.1699829101562,816.3300170898438,816.3300170898438,816.3300170898438,26873
2022-07-25 10:59:00-04:00,816.4799194335938,816.489990234375,814.0399780273438,814.3101196289062,814.3101196289062,79907
2022-07-25 11:00:00-04:00,814.2000122070312,815.0206298828125,812.3900146484375,813.1699829101562,813.1699829101562,92006
2022-07-25 11:01:00-04:00,813.3143920898438,813.9500122070312,813.1699829101562,813.6400146484375,813.6400146484375,52912
2022-07-25 11:02:00-04:00,813.8200073242188,814.3599243164062,813.0501098632812,813.3499755859375,813.3499755859375,46278
2022-07-25 11:03:00-04:00,813.1668090820312,814.5,813.1668090820312,813.6536865234375,813.6536865234375,44616
2022-07-25 11:04:00-04:00,814.0,814.5,813.6199951171875,813.9299926757812,813.9299926757812,28902
2022-07-25 11:05:00-04:00,813.9600219726562,814.8300170898438,813.8323974609375,814.4299926757812,814.4299926757812,31950
2022-07-25 11:06:00-04:00,814.3800048828125,814.6400146484375,812.5,812.6600952148438,812.6600952148438,60875
2022-07-25 11:07:00-04:00,812.6400146484375,814.1599731445312,812.6400146484375,812.8400268554688,812.8400268554688,33412
2022-07-25 11:08:00-04:00,812.9935302734375,814.2199096679688,812.9481811523438,813.9293212890625,813.9293212890625,24704
2022-07-25 11:09:00-04:00,814.030029296875,814.7999267578125,813.0067138671875,813.760009765625,813.760009765625,40788
2022-07-25 11:10:00-04:00,813.8327026367188,814.4299926757812,813.6099853515625,813.7650146484375,813.7650146484375,26378
2022-07-25 11:11:00-04:00,813.9899291992188,813.989990234375,812.8099975585938,813.1751708984375,813.1751708984375,27133
2022-07-25 11:12:00-04:00,813.2000122070312,813.27001953125,810.9000244140625,811.27001953125,811.27001953125,83644
2022-07-25 11:13:00-04:00,811.0399780273438,812.0999755859375,810.6300048828125,810.992919921875,810.992919921875,39243
2022-07-25 11:14:00-04:00,810.7918701171875,811.1849975585938,810.0399780273438,811.13671875,811.13671875,54524
2022-07-25 11:15:00-04:00,811.30322265625,811.30322265625,810.0399780273438,811.0899047851562,811.0899047851562,45479
2022-07-25 11:16:00-04:00,810.8800048828125,811.5999145507812,810.0399780273438,810.302001953125,810.302001953125,54664
2022-07-25 11:17:00-04:00,810.0499877929688,810.8098754882812,809.4000244140625,809.9672241210938,809.9672241210938,79826
2022-07-25 11:18:00-04:00,810.1433715820312,810.7894897460938,809.8087158203125,809.8087158203125,809.8087158203125,38914
2022-07-25 11:19:00-04:00,809.6500244140625,810.52001953125,809.5,810.2550048828125,810.2550048828125,43922
2022-07-25 11:20:00-04:00,810.4000244140625,811.219970703125,809.9058227539062,810.2849731445312,810.2849731445312,56758
2022-07-25 11:21:00-04:00,810.2940063476562,811.1900024414062,810.22998046875,810.77001953125,810.77001953125,30150
2022-07-25 11:22:00-04:00,810.8800048828125,810.9749755859375,810.3200073242188,810.7659301757812,810.7659301757812,23675
2022-07-25 11:23:00-04:00,810.530029296875,811.219970703125,810.4000244140625,810.7100219726562,810.7100219726562,24805
2022-07-25 11:24:00-04:00,810.905029296875,811.5499877929688,810.489990234375,810.9508056640625,810.9508056640625,44381
2022-07-25 11:25:00-04:00,810.9138793945312,811.6599731445312,810.4199829101562,810.6956176757812,810.6956176757812,31871
2022-07-25 11:26:00-04:00,810.530029296875,810.6798706054688,810.0,810.2349853515625,810.2349853515625,38268
2022-07-25 11:27:00-04:00,810.3599853515625,811.4400024414062,810.2650146484375,810.8499755859375,810.8499755859375,32407
2022-07-25 11:28:00-04:00,811.0,811.489990234375,810.4000854492188,811.219970703125,811.219970703125,26471
2022-07-25 11:29:00-04:00,811.2899780273438,812.7999877929688,811.0302124023438,812.530029296875,812.530029296875,49350
2022-07-25 11:30:00-04:00,812.0700073242188,813.8900146484375,812.0700073242188,813.6849975585938,813.6849975585938,60608
2022-07-25 11:31:00-04:00,813.6326904296875,813.86376953125,812.8599853515625,813.160888671875,813.160888671875,40641
2022-07-25 11:32:00-04:00,813.0,814.1699829101562,812.8599853515625,813.4000244140625,813.4000244140625,45400
2022-07-25 11:33:00-04:00,813.5900268554688,813.9500122070312,812.8864135742188,813.5650024414062,813.5650024414062,37713
2022-07-25 11:34:00-04:00,813.77001953125,814.0,813.3200073242188,813.739990234375,813.739990234375,29306
2022-07-25 11:35:00-04:00,813.655029296875,814.5,813.4000244140625,813.8507080078125,813.8507080078125,43985
2022-07-25 11:36:00-04:00,813.6500244140625,814.4000244140625,813.53662109375,813.719970703125,813.719970703125,25175
2022-07-25 11:37:00-04:00,813.7000122070312,813.9547729492188,813.2999877929688,813.8131103515625,813.8131103515625,19645
2022-07-25 11:38:00-04:00,813.4500122070312,813.989990234375,813.010009765625,813.3038940429688,813.3038940429688,23760
2022-07-25 11:39:00-04:00,813.3098754882812,813.8200073242188,813.080078125,813.6500244140625,813.6500244140625,16510
2022-07-25 11:40:00-04:00,813.594970703125,814.7899780273438,813.594970703125,813.8599853515625,813.8599853515625,48174
2022-07-25 11:41:00-04:00,813.75,814.47998046875,813.719970703125,813.77001953125,813.77001953125,19855
2022-07-25 11:42:00-04:00,813.7000122070312,814.3234252929688,813.280029296875,814.0700073242188,814.0700073242188,25526
2022-07-25 11:43:00-04:00,813.8800048828125,814.530029296875,813.6400146484375,814.2548217773438,814.2548217773438,26868
2022-07-25 11:44:00-04:00,814.0073852539062,814.22998046875,813.3099975585938,813.8350219726562,813.8350219726562,20560
2022-07-25 11:45:00-04:00,813.77001953125,814.8200073242188,813.6950073242188,814.5,814.5,30706
2022-07-25 11:46:00-04:00,814.529296875,815.0900268554688,814.1799926757812,815.0,815.0,56386
2022-07-25 11:47:00-04:00,815.0,815.02001953125,813.6599731445312,814.0,814.0,37512
2022-07-25 11:48:00-04:00,813.9400024414062,814.0499877929688,813.0975952148438,813.280029296875,813.280029296875,32049
2022-07-25 11:49:00-04:00,813.1199951171875,813.6599731445312,812.1500244140625,812.1900024414062,812.1900024414062,39242
2022-07-25 11:50:00-04:00,812.1599731445312,812.5999755859375,811.8400268554688,812.02001953125,812.02001953125,32356
2022-07-25 11:51:00-04:00,811.9600219726562,812.5089721679688,811.35009765625,811.6400146484375,811.6400146484375,30662
2022-07-25 11:52:00-04:00,811.5850219726562,812.3546752929688,811.4669799804688,812.030029296875,812.030029296875,24798
2022-07-25 11:53:00-04:00,812.030029296875,812.1799926757812,811.4000244140625,811.5399780273438,811.5399780273438,18681
2022-07-25 11:54:00-04:00,811.47998046875,812.2098999023438,810.8214721679688,811.8300170898438,811.8300170898438,36048
2022-07-25 11:55:00-04:00,811.7999267578125,812.5999755859375,811.5499877929688,812.0,812.0,34008
2022-07-25 11:56:00-04:00,811.8001098632812,811.9699096679688,811.4099731445312,811.9000244140625,811.9000244140625,18568
2022-07-25 11:57:00-04:00,811.989990234375,812.2999267578125,811.5,811.8900146484375,811.8900146484375,22434
2022-07-25 11:58:00-04:00,812.0399780273438,813.0899047851562,811.510009765625,812.8099975585938,812.8099975585938,33474
2022-07-25 11:59:00-04:00,812.7899780273438,812.8623046875,812.35302734375,812.4600219726562,812.4600219726562,15845
2022-07-25 12:00:00-04:00,812.5800170898438,812.5800170898438,811.4000244140625,812.2180786132812,812.2180786132812,32582
2022-07-25 12:01:00-04:00,811.9390869140625,812.739990234375,811.6300048828125,811.6300048828125,811.6300048828125,31143
2022-07-25 12:02:00-04:00,811.739990234375,812.4398803710938,810.5999755859375,810.8449096679688,810.8449096679688,39468
2022-07-25 12:03:00-04:00,810.7949829101562,811.9899291992188,810.501708984375,811.2424926757812,811.2424926757812,48661
2022-07-25 12:04:00-04:00,811.2677001953125,813.27001953125,811.239990234375,813.1900024414062,813.1900024414062,46893
2022-07-25 12:05:00-04:00,813.040283203125,813.1500244140625,812.510009765625,812.969970703125,812.969970703125,21180
2022-07-25 12:06:00-04:00,813.0,813.1099853515625,812.036376953125,812.1799926757812,812.1799926757812,41277
2022-07-25 12:07:00-04:00,812.2000122070312,812.6854858398438,811.5200805664062,812.5499877929688,812.5499877929688,21286
2022-07-25 12:08:00-04:00,812.5499877929688,812.8099975585938,812.25,812.25,812.25,16639
2022-07-25 12:09:00-04:00,812.4998779296875,812.4998779296875,811.3400268554688,811.3699951171875,811.3699951171875,15701
2022-07-25 12:10:00-04:00,811.2999877929688,811.489990234375,810.02001953125,810.3900146484375,810.3900146484375,52780
2022-07-25 12:11:00-04:00,810.47998046875,810.6500244140625,809.780029296875,810.6500244140625,810.6500244140625,55340
2022-07-25 12:12:00-04:00,810.6500244140625,810.989990234375,809.969970703125,810.5900268554688,810.5900268554688,24616
2022-07-25 12:13:00-04:00,810.5501098632812,810.5501098632812,808.9500122070312,809.0100708007812,809.0100708007812,68203
2022-07-25 12:14:00-04:00,809.0599975585938,809.0999145507812,808.030029296875,809.0098876953125,809.0098876953125,53388
2022-07-25 12:15:00-04:00,808.9500122070312,809.4600219726562,808.3300170898438,808.3800048828125,808.3800048828125,57539
2022-07-25 12:16:00-04:00,808.219970703125,809.1099853515625,807.4600219726562,808.5999755859375,808.5999755859375,78851
2022-07-25 12:17:00-04:00,808.701416015625,809.659912109375,808.5700073242188,809.47998046875,809.47998046875,41237
2022-07-25 12:18:00-04:00,809.530029296875,809.6517944335938,809.0632934570312,809.2999877929688,809.2999877929688,25038
2022-07-25 12:19:00-04:00,809.4498901367188,809.760009765625,808.8499755859375,809.3400268554688,809.3400268554688,24569
2022-07-25 12:20:00-04:00,809.3200073242188,809.3699951171875,808.6599731445312,808.8458862304688,808.8458862304688,20632
2022-07-25 12:21:00-04:00,808.75,809.6998901367188,808.6599731445312,809.3228149414062,809.3228149414062,24976
2022-07-25 12:22:00-04:00,809.4500122070312,810.0999755859375,809.227783203125,809.8300170898438,809.8300170898438,36733
2022-07-25 12:23:00-04:00,809.9099731445312,810.77001953125,809.52392578125,809.5499877929688,809.5499877929688,41628
2022-07-25 12:24:00-04:00,809.7498779296875,809.98388671875,809.4240112304688,809.7999877929688,809.7999877929688,26670
2022-07-25 12:25:00-04:00,809.7899780273438,810.0582275390625,809.5701293945312,809.9099731445312,809.9099731445312,13658
2022-07-25 12:26:00-04:00,810.0,810.0,808.9299926757812,809.2100219726562,809.2100219726562,19248
2022-07-25 12:27:00-04:00,809.0999755859375,809.8400268554688,809.0,809.7449951171875,809.7449951171875,12150
2022-07-25 12:28:00-04:00,809.9000244140625,810.3399047851562,809.6699829101562,810.0900268554688,810.0900268554688,19038
2022-07-25 12:29:00-04:00,810.0798950195312,810.869873046875,809.6599731445312,810.8499755859375,810.8499755859375,26357
2022-07-25 12:30:00-04:00,810.7423095703125,810.8200073242188,810.260009765625,810.4000854492188,810.4000854492188,22385
2022-07-25 12:31:00-04:00,810.3900146484375,810.6190185546875,810.1400146484375,810.6190185546875,810.6190185546875,16574
2022-07-25 12:32:00-04:00,810.3900146484375,812.0,810.3900146484375,812.0,812.0,57620
2022-07-25 12:33:00-04:00,811.731689453125,811.780029296875,810.65380859375,810.9550170898438,810.9550170898438,25885
2022-07-25 12:34:00-04:00,811.1871948242188,811.5499877929688,810.9400024414062,811.5499877929688,811.5499877929688,12093
2022-07-25 12:35:00-04:00,811.5,811.5,811.0,811.135009765625,811.135009765625,21313
2022-07-25 12:36:00-04:00,811.02001953125,811.4099731445312,810.5006103515625,810.7698974609375,810.7698974609375,17748
2022-07-25 12:37:00-04:00,810.77001953125,811.5025024414062,810.694091796875,811.2301025390625,811.2301025390625,16904
2022-07-25 12:38:00-04:00,811.2000122070312,812.239990234375,811.2000122070312,811.760498046875,811.760498046875,34445
2022-07-25 12:39:00-04:00,811.719970703125,811.9998779296875,811.5081787109375,811.89990234375,811.89990234375,16641
2022-07-25 12:40:00-04:00,811.77001953125,812.489990234375,811.77001953125,812.3599853515625,812.3599853515625,25123
2022-07-25 12:41:00-04:00,812.3599853515625,813.0,811.6400146484375,811.9299926757812,811.9299926757812,38269
2022-07-25 12:42:00-04:00,812.0,813.0,811.8400268554688,812.3150024414062,812.3150024414062,29494
2022-07-25 12:43:00-04:00,812.2100219726562,812.5999755859375,811.9274291992188,812.260009765625,812.260009765625,16447
2022-07-25 12:44:00-04:00,812.3253173828125,812.655029296875,812.0,812.4298706054688,812.4298706054688,13493
2022-07-25 12:45:00-04:00,812.260009765625,812.9199829101562,812.1099853515625,812.6599731445312,812.6599731445312,15098
2022-07-25 12:46:00-04:00,812.7933959960938,813.8800048828125,812.6799926757812,813.0100708007812,813.0100708007812,62091
2022-07-25 12:47:00-04:00,813.0401000976562,814.0999755859375,813.0401000976562,813.5800170898438,813.5800170898438,47912
2022-07-25 12:48:00-04:00,813.7000122070312,814.389892578125,813.5855712890625,813.8643188476562,813.8643188476562,44557
2022-07-25 12:49:00-04:00,813.75,814.2999877929688,813.5900268554688,814.1500244140625,814.1500244140625,30155
2022-07-25 12:50:00-04:00,814.0599975585938,814.0599975585938,813.1873779296875,813.5,813.5,28046
2022-07-25 12:51:00-04:00,813.4425048828125,813.8499145507812,813.0800170898438,813.38330078125,813.38330078125,25080
2022-07-25 12:52:00-04:00,813.47998046875,813.5800170898438,813.1005859375,813.5,813.5,14524
2022-07-25 12:53:00-04:00,813.6099853515625,813.6900024414062,812.5800170898438,813.39501953125,813.39501953125,27590
2022-07-25 12:54:00-04:00,813.3699951171875,813.4500122070312,813.0999755859375,813.3574829101562,813.3574829101562,17839
2022-07-25 12:55:00-04:00,813.3886108398438,813.3886108398438,812.4552001953125,812.6005859375,812.6005859375,22220
2022-07-25 12:56:00-04:00,812.5178833007812,812.8099975585938,812.0,812.77001953125,812.77001953125,29064
2022-07-25 12:57:00-04:00,812.9000244140625,813.25,812.6599731445312,812.7899780273438,812.7899780273438,16918
2022-07-25 12:58:00-04:00,813.135009765625,813.7999877929688,812.9749755859375,813.2750244140625,813.2750244140625,20452
2022-07-25 12:59:00-04:00,813.3298950195312,813.3298950195312,812.3148193359375,812.4400024414062,812.4400024414062,19092
2022-07-25 13:00:00-04:00,812.6400146484375,812.9400024414062,812.4000244140625,812.9400024414062,812.9400024414062,9647
2022-07-25 13:01:00-04:00,812.7899780273438,814.010009765625,812.7899780273438,814.010009765625,814.010009765625,37920
2022-07-25 13:02:00-04:00,814.0,814.010009765625,813.4600219726562,813.469970703125,813.469970703125,14530
2022-07-25 13:03:00-04:00,813.2899780273438,813.6400146484375,813.0999755859375,813.489990234375,813.489990234375,13106
2022-07-25 13:04:00-04:00,813.5599975585938,814.0,813.22998046875,813.3499755859375,813.3499755859375,27079
2022-07-25 13:05:00-04:00,813.2551879882812,813.47998046875,812.3983154296875,812.5999755859375,812.5999755859375,44882
2022-07-25 13:06:00-04:00,812.6699829101562,812.6699829101562,811.7000122070312,811.8201293945312,811.8201293945312,30084
2022-07-25 13:07:00-04:00,811.8200073242188,811.8200073242188,810.8800048828125,811.0574951171875,811.0574951171875,37797
2022-07-25 13:08:00-04:00,811.1699829101562,812.25,811.1699829101562,811.9099731445312,811.9099731445312,22138
2022-07-25 13:09:00-04:00,811.9099731445312,813.0714111328125,811.9099731445312,812.7285766601562,812.7285766601562,22137
2022-07-25 13:10:00-04:00,812.82373046875,813.2999267578125,812.6506958007812,812.7374267578125,812.7374267578125,16272
2022-07-25 13:11:00-04:00,812.6599731445312,813.2100219726562,812.2899780273438,812.6300048828125,812.6300048828125,20019
2022-07-25 13:12:00-04:00,812.7100219726562,813.1699829101562,812.5999755859375,812.8800048828125,812.8800048828125,10972
2022-07-25 13:13:00-04:00,812.8800048828125,813.577392578125,812.7899780273438,812.7899780273438,812.7899780273438,21196
2022-07-25 13:14:00-04:00,812.6400146484375,812.909912109375,811.7999877929688,812.2899780273438,812.2899780273438,21070
2022-07-25 13:15:00-04:00,812.4600219726562,812.7750244140625,811.8200073242188,811.9199829101562,811.9199829101562,18271
2022-07-25 13:16:00-04:00,811.8699951171875,812.5798950195312,811.530029296875,812.3900146484375,812.3900146484375,15386
2022-07-25 13:17:00-04:00,812.3609008789062,812.75,812.0001220703125,812.7000122070312,812.7000122070312,14461
2022-07-25 13:18:00-04:00,812.85498046875,813.3699951171875,812.4500122070312,812.7999877929688,812.7999877929688,25232
2022-07-25 13:19:00-04:00,812.7100219726562,812.97998046875,812.4500732421875,812.75,812.75,6962
2022-07-25 13:20:00-04:00,812.9299926757812,813.7532958984375,812.8286743164062,813.7532958984375,813.7532958984375,19405
2022-07-25 13:21:00-04:00,813.780029296875,814.3699951171875,812.719970703125,813.2100219726562,813.2100219726562,52696
2022-07-25 13:22:00-04:00,812.780029296875,812.9799194335938,811.676025390625,812.1300048828125,812.1300048828125,31456
2022-07-25 13:23:00-04:00,812.0,812.510009765625,811.8699951171875,812.219970703125,812.219970703125,13880
2022-07-25 13:24:00-04:00,812.4498901367188,812.4498901367188,811.8800048828125,811.8800048828125,811.8800048828125,9037
2022-07-25 13:25:00-04:00,811.8200073242188,812.0634765625,811.5999755859375,811.780029296875,811.780029296875,22535
2022-07-25 13:26:00-04:00,811.6099853515625,811.6099853515625,811.0800170898438,811.3250122070312,811.3250122070312,17437
2022-07-25 13:27:00-04:00,811.2899780273438,811.869873046875,810.9199829101562,811.72998046875,811.72998046875,26059
2022-07-25 13:28:00-04:00,811.6599731445312,811.864990234375,811.2338256835938,811.3400268554688,811.3400268554688,24629
2022-07-25 13:29:00-04:00,811.3200073242188,811.6798706054688,811.1500244140625,811.1500244140625,811.1500244140625,14373
2022-07-25 13:30:00-04:00,811.14990234375,812.0,811.0714721679688,811.739990234375,811.739990234375,15252
2022-07-25 13:31:00-04:00,811.7999877929688,811.9730224609375,811.10009765625,811.3508911132812,811.3508911132812,25071
2022-07-25 13:32:00-04:00,811.5050048828125,812.25,811.1799926757812,811.9816284179688,811.9816284179688,24031
2022-07-25 13:33:00-04:00,811.9650268554688,812.25,811.5,811.72998046875,811.72998046875,36572
2022-07-25 13:34:00-04:00,811.77001953125,812.489990234375,811.3715209960938,812.1400146484375,812.1400146484375,16371
